,Retailer,Retailer ID,Invoice Date,Region,State_name,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,State
5447,Kohl's,1185732,12-10-2021 00:00,West,Wyoming,Cheyenne,Women's Street Footwear,42,125,5250,2415,0.46,Online,LA
5448,Kohl's,1185732,12-10-2021 00:00,West,Wyoming,Cheyenne,Women's Athletic Footwear,41,119,4879,2244.34,0.46,Online,LA
5449,Kohl's,1185732,12-10-2021 00:00,West,Wyoming,Cheyenne,Men's Apparel,54,128,6912,3041.28,0.44,Online,IL
5450,Kohl's,1185732,12-10-2021 00:00,West,Wyoming,Cheyenne,Women's Apparel,55,150,8250,3052.5,0.37,Online,NE
5451,Kohl's,1185732,11-11-2021 00:00,West,Wyoming,Cheyenne,Men's Street Footwear,53,218,11554,7047.94,0.61,Online,MO
5452,Kohl's,1185732,11-11-2021 00:00,West,Wyoming,Cheyenne,Men's Athletic Footwear,42,167,7014,3016.02,0.43,Online,MO
5453,Kohl's,1185732,11-11-2021 00:00,West,Wyoming,Cheyenne,Women's Street Footwear,42,146,6132,3066,0.5,Online,MO
5454,Kohl's,1185732,11-11-2021 00:00,West,Wyoming,Cheyenne,Women's Athletic Footwear,42,135,5670,2778.3,0.49,Online,MO
5455,Kohl's,1185732,11-11-2021 00:00,West,Wyoming,Cheyenne,Men's Apparel,51,143,7293,2990.13,0.41,Online,MO
5456,Kohl's,1185732,11-11-2021 00:00,West,Wyoming,Cheyenne,Women's Apparel,55,161,8855,3453.45,0.39,Online,MO
5457,Kohl's,1185732,10-12-2021 00:00,West,Wyoming,Cheyenne,Men's Street Footwear,52,224,11648,7105.28,0.61,Online,MS
5458,Kohl's,1185732,10-12-2021 00:00,West,Wyoming,Cheyenne,Men's Athletic Footwear,44,168,7392,3030.72,0.41,Online,MS
5459,Foot Locker,1185732,10-12-2021 00:00,West,Wyoming,Cheyenne,Women's Street Footwear,44,165,7260,3339.6,0.46,Online,MS
5460,Foot Locker,1185732,10-12-2021 00:00,West,Wyoming,Cheyenne,Women's Athletic Footwear,44,135,5940,2910.6,0.49,Online,MS
5461,Foot Locker,1185732,10-12-2021 00:00,West,Wyoming,Cheyenne,Men's Apparel,54,145,7830,3523.5,0.45,Online,MS
5462,Foot Locker,1185732,10-12-2021 00:00,West,Wyoming,Cheyenne,Women's Apparel,56,174,9744,3507.84,0.36,Online,MS
5463,Foot Locker,1128299,24-01-2021 00:00,West,Wyoming,Cheyenne,Men's Street Footwear,29,91,2639,1213.94,0.46,Online,IL
5464,Foot Locker,1128299,24-01-2021 00:00,West,Wyoming,Cheyenne,Men's Athletic Footwear,36,105,3780,1738.8,0.46,Online,NE
5465,Foot Locker,1128299,24-01-2021 00:00,West,Wyoming,Cheyenne,Women's Street Footwear,39,91,3549,1597.05,0.45,Online,MO
5466,Foot Locker,1128299,24-01-2021 00:00,West,Wyoming,Cheyenne,Women's Athletic Footwear,38,54,2052,964.44,0.47,Online,MO
5467,Foot Locker,1128299,24-01-2021 00:00,West,Wyoming,Cheyenne,Men's Apparel,42,45,1890,963.9,0.51,Online,MO
5468,Foot Locker,1128299,24-01-2021 00:00,West,Wyoming,Cheyenne,Women's Apparel,38,116,4408,1983.6,0.45,Online,MO
5469,Foot Locker,1128299,24-02-2021 00:00,West,Wyoming,Cheyenne,Men's Street Footwear,27,113,3051,1403.46,0.46,Online,MO
5470,Foot Locker,1128299,24-02-2021 00:00,West,Wyoming,Cheyenne,Men's Athletic Footwear,36,105,3780,1701,0.45,Online,MO
5471,Foot Locker,1128299,24-02-2021 00:00,West,Wyoming,Cheyenne,Women's Street Footwear,39,88,3432,1544.4,0.45,Online,MS
5472,Foot Locker,1128299,24-02-2021 00:00,Southeast,Virginia,Richmond,Women's Athletic Footwear,38,58,2204,1102,0.5,Online,MS
5473,Foot Locker,1128299,24-02-2021 00:00,Southeast,Virginia,Richmond,Men's Apparel,42,38,1596,877.8,0.55,Online,MS
5474,Foot Locker,1128299,24-02-2021 00:00,Southeast,Virginia,Richmond,Women's Apparel,38,81,3078,1323.54,0.43,Online,MS
5475,Foot Locker,1128299,23-03-2021 00:00,Southeast,Virginia,Richmond,Men's Street Footwear,38,143,5434,2553.98,0.47,Online,MS
5476,Foot Locker,1128299,23-03-2021 00:00,Southeast,Virginia,Richmond,Men's Athletic Footwear,45,85,3825,1797.75,0.47,Online,MS
5477,Foot Locker,1128299,23-03-2021 00:00,Southeast,Virginia,Richmond,Women's Street Footwear,52,91,4732,2271.36,0.48,Online,MS
5478,Foot Locker,1128299,23-03-2021 00:00,Southeast,Virginia,Richmond,Women's Athletic Footwear,48,65,3120,1435.2,0.46,Online,MS
5479,Foot Locker,1128299,23-03-2021 00:00,Southeast,Virginia,Richmond,Men's Apparel,51,30,1530,795.6,0.52,Online,MS
5480,Foot Locker,1128299,23-03-2021 00:00,Southeast,Virginia,Richmond,Women's Apparel,49,78,3822,1605.24,0.42,Online,MS
5481,Foot Locker,1128299,24-04-2021 00:00,Southeast,Virginia,Richmond,Men's Street Footwear,52,124,6448,3095.04,0.48,Online,MS
5482,Foot Locker,1128299,24-04-2021 00:00,Southeast,Virginia,Richmond,Men's Athletic Footwear,59,69,4071,1954.08,0.48,Online,MS
5483,Foot Locker,1128299,24-04-2021 00:00,Southeast,Virginia,Richmond,Women's Street Footwear,57,85,4845,2374.05,0.49,Online,IL
5484,Foot Locker,1128299,24-04-2021 00:00,Southeast,Virginia,Richmond,Women's Athletic Footwear,42,56,2352,1105.44,0.47,Online,NE
5485,Foot Locker,1128299,24-04-2021 00:00,Southeast,Virginia,Richmond,Men's Apparel,49,35,1715,874.65,0.51,Online,NH
5486,Foot Locker,1128299,24-04-2021 00:00,Southeast,Virginia,Richmond,Women's Apparel,64,78,4992,2196.48,0.44,Online,NH
5487,Foot Locker,1128299,25-05-2021 00:00,Southeast,Virginia,Richmond,Men's Street Footwear,46,125,5750,2645,0.46,Online,NH
5488,Foot Locker,1128299,25-05-2021 00:00,Southeast,Virginia,Richmond,Men's Athletic Footwear,51,98,4998,2249.1,0.45,Online,NH
5489,Foot Locker,1128299,25-05-2021 00:00,Southeast,Virginia,Richmond,Women's Street Footwear,50,88,4400,2200,0.5,Online,NH
5490,Foot Locker,1128299,25-05-2021 00:00,Southeast,Virginia,Richmond,Women's Athletic Footwear,47,69,3243,1621.5,0.5,Online,NH
5491,Foot Locker,1128299,25-05-2021 00:00,Southeast,Virginia,Richmond,Men's Apparel,44,49,2156,1164.24,0.54,Online,IL
5492,Foot Locker,1128299,25-05-2021 00:00,Southeast,Virginia,Richmond,Women's Apparel,56,152,8512,3660.16,0.43,Online,NE
5493,Foot Locker,1128299,24-06-2021 00:00,Southeast,Virginia,Richmond,Men's Street Footwear,53,233,12349,5804.03,0.47,Online,NH
5494,Foot Locker,1128299,24-06-2021 00:00,Southeast,Virginia,Richmond,Men's Athletic Footwear,62,176,10912,5019.52,0.46,Online,NH
5495,Foot Locker,1128299,24-06-2021 00:00,Southeast,Virginia,Richmond,Women's Street Footwear,73,195,14235,6832.8,0.48,Online,NH
5496,Foot Locker,1128299,24-06-2021 00:00,Southeast,Virginia,Richmond,Women's Athletic Footwear,72,142,10224,5009.76,0.49,Online,NH
5497,Foot Locker,1128299,24-06-2021 00:00,Southeast,Virginia,Richmond,Men's Apparel,81,104,8424,4296.24,0.51,Online,NH
5498,Foot Locker,1128299,24-06-2021 00:00,Southeast,Virginia,Richmond,Women's Apparel,96,182,17472,6988.8,0.4,Online,NH
5499,Foot Locker,1128299,23-07-2021 00:00,Southeast,Virginia,Richmond,Men's Street Footwear,79,255,20145,10072.5,0.5,Online,NH
5500,Foot Locker,1128299,23-07-2021 00:00,Southeast,Virginia,Richmond,Men's Athletic Footwear,81,203,16443,8221.5,0.5,Online,NH
5501,Foot Locker,1128299,23-07-2021 00:00,Southeast,Virginia,Richmond,Women's Street Footwear,86,182,15652,7043.4,0.45,Online,NH
5502,Foot Locker,1128299,23-07-2021 00:00,Southeast,Virginia,Richmond,Women's Athletic Footwear,82,149,12218,5620.28,0.46,Online,NH
5503,Foot Locker,1128299,23-07-2021 00:00,Southeast,Virginia,Richmond,Men's Apparel,85,162,13770,7573.5,0.55,Online,NH
5504,Foot Locker,1128299,23-07-2021 00:00,Southeast,Virginia,Richmond,Women's Apparel,96,180,17280,6912,0.4,Online,NH
5505,Foot Locker,1128299,24-08-2021 00:00,Southeast,Virginia,Richmond,Men's Street Footwear,83,240,19920,8964,0.45,Online,IL
5506,Foot Locker,1128299,24-08-2021 00:00,Southeast,Virginia,Richmond,Men's Athletic Footwear,76,202,15352,7368.96,0.48,Online,NE
5507,Foot Locker,1128299,24-08-2021 00:00,Southeast,Virginia,Richmond,Women's Street Footwear,69,189,13041,6259.68,0.48,Online,IL
5508,Foot Locker,1128299,24-08-2021 00:00,Southeast,Virginia,Richmond,Women's Athletic Footwear,66,111,7326,3589.74,0.49,Online,NE
5509,Foot Locker,1128299,24-08-2021 00:00,Southeast,Virginia,Richmond,Men's Apparel,64,106,6784,3459.84,0.51,Online,IL
5510,Foot Locker,1128299,24-08-2021 00:00,Southeast,Virginia,Richmond,Women's Apparel,73,75,5475,2299.5,0.42,Online,NE
5511,Foot Locker,1128299,25-09-2021 00:00,Southeast,Virginia,Richmond,Men's Street Footwear,46,113,5198,2599,0.5,Online,AR
5512,Foot Locker,1128299,25-09-2021 00:00,Southeast,Virginia,Richmond,Men's Athletic Footwear,52,113,5876,2702.96,0.46,Online,AR
5513,Foot Locker,1128299,25-09-2021 00:00,Southeast,Virginia,Richmond,Women's Street Footwear,47,65,3055,1435.85,0.47,Online,AR
5514,Foot Locker,1128299,25-09-2021 00:00,Southeast,Virginia,Richmond,Women's Athletic Footwear,45,54,2430,1190.7,0.49,Online,AR
5515,Foot Locker,1128299,25-09-2021 00:00,Southeast,Virginia,Richmond,Men's Apparel,58,56,3248,1624,0.5,Online,AR
5516,Foot Locker,1128299,25-09-2021 00:00,Southeast,Virginia,Richmond,Women's Apparel,42,70,2940,1264.2,0.43,Online,AR
5517,Foot Locker,1128299,24-10-2021 00:00,Southeast,Virginia,Richmond,Men's Street Footwear,38,102,3876,1744.2,0.45,Online,OK
5518,Foot Locker,1128299,24-10-2021 00:00,Southeast,Virginia,Richmond,Men's Athletic Footwear,51,142,7242,3548.58,0.49,Online,OK
5519,Foot Locker,1128299,24-10-2021 00:00,Southeast,Virginia,Richmond,Women's Street Footwear,46,95,4370,2010.2,0.46,Online,OK
5520,Foot Locker,1128299,24-10-2021 00:00,Southeast,Virginia,Richmond,Women's Athletic Footwear,41,98,4018,1968.82,0.49,Online,OK
5521,Foot Locker,1128299,24-10-2021 00:00,Southeast,Virginia,Richmond,Men's Apparel,53,87,4611,2489.94,0.54,Online,OK
5522,Foot Locker,1128299,24-10-2021 00:00,Southeast,Virginia,Richmond,Women's Apparel,59,102,6018,2647.92,0.44,Online,OK
5523,Foot Locker,1128299,24-11-2021 00:00,Southeast,Virginia,Richmond,Men's Street Footwear,42,155,6510,3059.7,0.47,Online,IL
5524,Foot Locker,1128299,24-11-2021 00:00,Southeast,Virginia,Richmond,Men's Athletic Footwear,47,169,7943,3892.07,0.49,Online,NE
5525,Foot Locker,1128299,24-11-2021 00:00,Southeast,Virginia,Richmond,Women's Street Footwear,43,138,5934,2848.32,0.48,Online,AR
5526,Foot Locker,1128299,24-11-2021 00:00,Southeast,Virginia,Richmond,Women's Athletic Footwear,52,113,5876,2820.48,0.48,Online,AR
5527,Foot Locker,1128299,24-11-2021 00:00,Southeast,Virginia,Richmond,Men's Apparel,73,111,8103,4456.65,0.55,Online,AR
5528,Foot Locker,1128299,24-11-2021 00:00,Southeast,Virginia,Richmond,Women's Apparel,74,149,11026,4410.4,0.4,Online,AR
5529,Foot Locker,1128299,23-12-2021 00:00,Southeast,Virginia,Richmond,Men's Street Footwear,60,225,13500,6345,0.47,Online,AR
5530,Foot Locker,1128299,23-12-2021 00:00,Southeast,Virginia,Richmond,Men's Athletic Footwear,74,225,16650,7492.5,0.45,Online,AR
5531,Sports Direct,1128299,23-12-2021 00:00,Southeast,Virginia,Richmond,Women's Street Footwear,64,154,9856,4730.88,0.48,Online,OK
5532,Sports Direct,1128299,23-12-2021 00:00,Southeast,Virginia,Richmond,Women's Athletic Footwear,67,160,10720,5360,0.5,Online,OK
5533,Sports Direct,1128299,23-12-2021 00:00,Southeast,Virginia,Richmond,Men's Apparel,72,133,9576,4883.76,0.51,Online,OK
5534,Sports Direct,1128299,23-12-2021 00:00,Southeast,Virginia,Richmond,Women's Apparel,82,150,12300,5289,0.43,Online,OK
5535,Sports Direct,1185732,19-01-2021 00:00,Southeast,Virginia,Richmond,Men's Street Footwear,34,203,6902,4210.22,0.61,Online,OK
5536,Sports Direct,1185732,19-01-2021 00:00,Southeast,Virginia,Richmond,Men's Athletic Footwear,34,154,5236,2670.36,0.51,Online,OK
5537,Sports Direct,1185732,19-01-2021 00:00,Southeast,Virginia,Richmond,Women's Street Footwear,23,149,3427,1370.8,0.4,Online,AR
5538,Sports Direct,1185732,19-01-2021 00:00,Southeast,Virginia,Richmond,Women's Athletic Footwear,29,116,3364,1682,0.5,Online,AR
5539,Sports Direct,1185732,19-01-2021 00:00,Southeast,Virginia,Richmond,Men's Apparel,43,122,5246,2727.92,0.52,Online,AR
5540,Sports Direct,1185732,19-01-2021 00:00,Southeast,Virginia,Richmond,Women's Apparel,33,138,4554,3096.72,0.68,Online,AR
5541,Sports Direct,1185732,17-02-2021 00:00,Southeast,Virginia,Richmond,Men's Street Footwear,34,200,6800,4284,0.63,Online,AR
5542,Sports Direct,1185732,17-02-2021 00:00,Southeast,Virginia,Richmond,Men's Athletic Footwear,33,117,3861,2007.72,0.52,Online,AR
5543,Sports Direct,1185732,17-02-2021 00:00,Southeast,Virginia,Richmond,Women's Street Footwear,23,150,3450,1483.5,0.43,Online,OK
5544,Sports Direct,1185732,17-02-2021 00:00,Midwest,Michigan,Detroit,Women's Athletic Footwear,28,109,3052,1495.48,0.49,Online,OK
5545,Sports Direct,1185732,17-02-2021 00:00,Midwest,Michigan,Detroit,Men's Apparel,41,126,5166,2841.3,0.55,Online,OK
5546,Sports Direct,1185732,17-02-2021 00:00,Midwest,Michigan,Detroit,Women's Apparel,33,138,4554,3051.18,0.67,Online,OK
5547,Sports Direct,1185732,15-03-2021 00:00,Midwest,Michigan,Detroit,Men's Street Footwear,34,216,7344,4479.84,0.61,Online,OK
5548,Sports Direct,1185732,15-03-2021 00:00,Midwest,Michigan,Detroit,Men's Athletic Footwear,32,126,4032,2177.28,0.54,Online,OK
5549,Sports Direct,1185732,15-03-2021 00:00,Midwest,Michigan,Detroit,Women's Street Footwear,25,124,3100,1240,0.4,Online,IL
5550,Sports Direct,1185732,15-03-2021 00:00,Midwest,Michigan,Detroit,Women's Athletic Footwear,29,91,2639,1266.72,0.48,Online,NE
5551,Sports Direct,1185732,15-03-2021 00:00,Midwest,Michigan,Detroit,Men's Apparel,43,94,4042,2101.84,0.52,Online,AK
5552,Sports Direct,1185732,15-03-2021 00:00,Midwest,Michigan,Detroit,Women's Apparel,33,143,4719,3256.11,0.69,Online,AK
5553,Sports Direct,1185732,16-04-2021 00:00,Midwest,Michigan,Detroit,Men's Street Footwear,32,181,5792,3475.2,0.6,Online,AK
5554,Sports Direct,1185732,16-04-2021 00:00,Midwest,Michigan,Detroit,Men's Athletic Footwear,38,111,4218,2235.54,0.53,Online,AK
5555,Sports Direct,1185732,16-04-2021 00:00,Midwest,Michigan,Detroit,Women's Street Footwear,27,135,3645,1530.9,0.42,Online,AK
5556,Sports Direct,1185732,16-04-2021 00:00,Midwest,Michigan,Detroit,Women's Athletic Footwear,32,109,3488,1604.48,0.46,Online,AK
5557,Sports Direct,1185732,16-04-2021 00:00,Midwest,Michigan,Detroit,Men's Apparel,45,120,5400,2700,0.5,Online,KY
5558,Sports Direct,1185732,16-04-2021 00:00,Midwest,Michigan,Detroit,Women's Apparel,37,152,5624,3880.56,0.69,Online,KY
5559,Sports Direct,1185732,15-05-2021 00:00,Midwest,Michigan,Detroit,Men's Street Footwear,48,207,9936,6060.96,0.61,Online,KY
5560,Sports Direct,1185732,15-05-2021 00:00,Midwest,Michigan,Detroit,Men's Athletic Footwear,47,150,7050,3877.5,0.55,Online,KY
5561,Sports Direct,1185732,15-05-2021 00:00,Midwest,Michigan,Detroit,Women's Street Footwear,44,133,5852,2340.8,0.4,Online,KY
5562,Sports Direct,1185732,15-05-2021 00:00,Midwest,Michigan,Detroit,Women's Athletic Footwear,42,126,5292,2646,0.5,Online,KY
5563,Sports Direct,1185732,15-05-2021 00:00,Midwest,Michigan,Detroit,Men's Apparel,52,124,6448,3417.44,0.53,Online,MD
5564,Sports Direct,1185732,15-05-2021 00:00,Midwest,Michigan,Detroit,Women's Apparel,55,150,8250,5775,0.7,Online,MD
5565,Sports Direct,1185732,17-06-2021 00:00,Midwest,Michigan,Detroit,Men's Street Footwear,52,206,10712,6641.44,0.62,Online,MD
5566,Sports Direct,1185732,17-06-2021 00:00,Midwest,Michigan,Detroit,Men's Athletic Footwear,46,167,7682,4148.28,0.54,Online,MD
5567,Sports Direct,1185732,17-06-2021 00:00,Midwest,Michigan,Detroit,Women's Street Footwear,41,138,5658,2489.52,0.44,Online,MD
5568,Sports Direct,1185732,17-06-2021 00:00,Midwest,Michigan,Detroit,Women's Athletic Footwear,43,158,6794,3261.12,0.48,Online,MD
5569,Sports Direct,1185732,17-06-2021 00:00,Midwest,Michigan,Detroit,Men's Apparel,57,152,8664,4765.2,0.55,Online,IL
5570,Sports Direct,1185732,17-06-2021 00:00,Midwest,Michigan,Detroit,Women's Apparel,60,169,10140,6591,0.65,Online,NE
5571,Sports Direct,1185732,15-07-2021 00:00,Midwest,Michigan,Detroit,Men's Street Footwear,57,225,12825,7695,0.6,Online,AK
5572,Sports Direct,1185732,15-07-2021 00:00,Midwest,Michigan,Detroit,Men's Athletic Footwear,53,189,10017,5108.67,0.51,Online,AK
5573,Sports Direct,1185732,15-07-2021 00:00,Midwest,Michigan,Detroit,Women's Street Footwear,46,173,7958,3581.1,0.45,Online,AK
5574,Sports Direct,1185732,15-07-2021 00:00,Midwest,Michigan,Detroit,Women's Athletic Footwear,47,158,7426,3341.7,0.45,Online,AK
5575,Sports Direct,1185732,15-07-2021 00:00,Midwest,Michigan,Detroit,Men's Apparel,54,143,7722,3938.22,0.51,Online,AK
5576,Sports Direct,1185732,15-07-2021 00:00,Midwest,Michigan,Detroit,Women's Apparel,62,210,13020,8983.8,0.69,Online,AK
5577,Sports Direct,1185732,16-08-2021 00:00,Midwest,Michigan,Detroit,Men's Street Footwear,55,263,14465,9257.6,0.64,Online,KY
5578,Sports Direct,1185732,16-08-2021 00:00,Midwest,Michigan,Detroit,Men's Athletic Footwear,50,195,9750,4875,0.5,Online,KY
5579,Sports Direct,1185732,16-08-2021 00:00,Midwest,Michigan,Detroit,Women's Street Footwear,42,144,6048,2540.16,0.42,Online,KY
5580,Sports Direct,1185732,16-08-2021 00:00,Midwest,Michigan,Detroit,Women's Athletic Footwear,34,142,4828,2172.6,0.45,Online,KY
5581,Sports Direct,1185732,16-08-2021 00:00,Midwest,Michigan,Detroit,Men's Apparel,42,135,5670,3005.1,0.53,Online,KY
5582,Sports Direct,1185732,16-08-2021 00:00,Midwest,Michigan,Detroit,Women's Apparel,45,176,7920,5385.6,0.68,Online,KY
5583,Sports Direct,1185732,15-09-2021 00:00,Midwest,Michigan,Detroit,Men's Street Footwear,42,232,9744,6138.72,0.63,Online,MD
5584,Sports Direct,1185732,15-09-2021 00:00,Midwest,Michigan,Detroit,Men's Athletic Footwear,37,174,6438,3283.38,0.51,Online,MD
5585,Sports Direct,1185732,15-09-2021 00:00,Midwest,Michigan,Detroit,Women's Street Footwear,34,145,4930,2070.6,0.42,Online,MD
5586,Sports Direct,1185732,15-09-2021 00:00,Midwest,Michigan,Detroit,Women's Athletic Footwear,34,119,4046,1820.7,0.45,Online,MD
5587,Sports Direct,1185732,15-09-2021 00:00,Midwest,Michigan,Detroit,Men's Apparel,41,128,5248,2624,0.5,Online,MD
5588,Sports Direct,1185732,15-09-2021 00:00,Midwest,Michigan,Detroit,Women's Apparel,48,173,8304,5397.6,0.65,Online,MD
5589,Sports Direct,1185732,17-10-2021 00:00,Midwest,Michigan,Detroit,Men's Street Footwear,49,225,11025,6725.25,0.61,Online,IL
5590,Sports Direct,1185732,17-10-2021 00:00,Midwest,Michigan,Detroit,Men's Athletic Footwear,37,167,6179,3151.29,0.51,Online,NE
5591,Sports Direct,1185732,17-10-2021 00:00,Midwest,Michigan,Detroit,Women's Street Footwear,37,123,4551,2047.95,0.45,Online,AZ
5592,Sports Direct,1185732,17-10-2021 00:00,Midwest,Michigan,Detroit,Women's Athletic Footwear,38,116,4408,2204,0.5,Online,AZ
5593,Sports Direct,1185732,17-10-2021 00:00,Midwest,Michigan,Detroit,Men's Apparel,48,112,5376,2956.8,0.55,Online,AZ
5594,Sports Direct,1185732,17-10-2021 00:00,Midwest,Michigan,Detroit,Women's Apparel,52,137,7124,4986.8,0.7,Online,AZ
5595,Sports Direct,1185732,16-11-2021 00:00,Midwest,Michigan,Detroit,Men's Street Footwear,49,196,9604,6050.52,0.63,Online,AZ
5596,Sports Direct,1185732,16-11-2021 00:00,Midwest,Michigan,Detroit,Men's Athletic Footwear,42,145,6090,3349.5,0.55,Online,AZ
5597,Sports Direct,1185732,16-11-2021 00:00,Midwest,Michigan,Detroit,Women's Street Footwear,43,120,5160,2322,0.45,Online,IL
5598,Sports Direct,1185732,16-11-2021 00:00,Midwest,Michigan,Detroit,Women's Athletic Footwear,41,138,5658,2772.42,0.49,Online,NE
5599,Sports Direct,1185732,16-11-2021 00:00,Midwest,Michigan,Detroit,Men's Apparel,59,126,7434,4088.7,0.55,Online,AZ
5600,Sports Direct,1185732,16-11-2021 00:00,Midwest,Michigan,Detroit,Women's Apparel,59,169,9971,6879.99,0.69,Online,AZ
5601,Sports Direct,1185732,15-12-2021 00:00,Midwest,Michigan,Detroit,Men's Street Footwear,55,255,14025,8555.25,0.61,Online,AZ
5602,Sports Direct,1185732,15-12-2021 00:00,Midwest,Michigan,Detroit,Men's Athletic Footwear,46,176,8096,4290.88,0.53,Online,AZ
5603,Foot Locker,1185732,15-12-2021 00:00,Midwest,Michigan,Detroit,Women's Street Footwear,48,168,8064,3628.8,0.45,Online,AZ
5604,Foot Locker,1185732,15-12-2021 00:00,Midwest,Michigan,Detroit,Women's Athletic Footwear,48,138,6624,3179.52,0.48,Online,AZ
5605,Foot Locker,1185732,15-12-2021 00:00,Midwest,Michigan,Detroit,Men's Apparel,55,143,7865,4089.8,0.52,Online,AZ
5606,Foot Locker,1185732,15-12-2021 00:00,Midwest,Michigan,Detroit,Women's Apparel,59,163,9617,6251.05,0.65,Online,AZ
5607,Foot Locker,1185732,18-01-2021 00:00,Midwest,Michigan,Detroit,Men's Street Footwear,27,156,4212,2106,0.5,Online,AZ
5608,Foot Locker,1185732,18-01-2021 00:00,Midwest,Michigan,Detroit,Men's Athletic Footwear,29,123,3567,1676.49,0.47,Online,AZ
5609,Foot Locker,1185732,18-01-2021 00:00,Midwest,Michigan,Detroit,Women's Street Footwear,19,123,2337,1051.65,0.45,Online,AZ
5610,Foot Locker,1185732,18-01-2021 00:00,Midwest,Michigan,Detroit,Women's Athletic Footwear,24,77,1848,960.96,0.52,Online,AZ
5611,Foot Locker,1185732,18-01-2021 00:00,Midwest,Michigan,Detroit,Men's Apparel,39,98,3822,1872.78,0.49,Online,IL
5612,Foot Locker,1185732,18-01-2021 00:00,Midwest,Michigan,Detroit,Women's Apparel,29,123,3567,2247.21,0.63,Online,NE
5613,Foot Locker,1185732,18-02-2021 00:00,Midwest,Michigan,Detroit,Men's Street Footwear,29,182,5278,2797.34,0.53,Online,VA
